"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	19	5325423	Unreliable
	"West Virginia"	"54"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	5325423	Unreliable
	"Wisconsin"	"55"	"Female"	"F"	"Unintentional"	"1"	Suppressed	17606165	Suppressed
	"Wisconsin"	"55"	"Female"	"F"	"Suicide"	"2"	282	17606165	1.6
	"Wisconsin"	"55"	"Female"	"F"	"Homicide"	"3"	283	17606165	1.6
	"Wisconsin"	"55"	"Female"	"F"	"Undetermined "	"4"	12	17606165	Unreliable
	"Wisconsin"	"55"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	17606165	Suppressed
	"Wisconsin"	"55"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	17606165	Unreliable
	"Wisconsin"	"55"	"Male"	"M"	"Unintentional"	"1"	36	17561894	0.2
	"Wisconsin"	"55"	"Male"	"M"	"Suicide"	"2"	2522	17561894	14.4
	"Wisconsin"	"55"	"Male"	"M"	"Homicide"	"3"	1079	17561894	6.1
	"Wisconsin"	"55"	"Male"	"M"	"Undetermined "	"4"	26	17561894	0.1
	"Wisconsin"	"55"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	59	17561894	0.3
	"Wisconsin"	"55"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	17561894	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"Unintentional"	"1"	Suppressed	1703717	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"Suicide"	"2"	91	1703717	5.3
	"Wyoming"	"56"	"Female"	"F"	"Homicide"	"3"	24	1703717	1.4
	"Wyoming"	"56"	"Female"	"F"	"Undetermined "	"4"	0	1703717	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	1703717	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	1703717	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"Unintentional"	"1"	12	1779348	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"Suicide"	"2"	616	1779348	34.6
	"Wyoming"	"56"	"Male"	"M"	"Homicide"	"3"	57	1779348	3.2
	"Wyoming"	"56"	"Male"	"M"	"Undetermined "	"4"	Suppressed	1779348	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	14	1779348	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	1779348	Unreliable
"---"
"Dataset: Underlying Cause of Death, 2018-2023, Single Race"
"Query Parameters:"
"Title: CDC - State Gender Intent Gun"
"Injury Mechanism & All Other Leading Causes: Firearm"
"Group By: State; Gender; Injury Intent"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information."
"---"
"Query Date: Jan 29, 2025 2:20:53 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2023 on CDC WONDER Online Database, released in 2024. Data are from the Multiple Cause of Death Files,"
"2018-2023, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Jan 29, 2025 2:20:53 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Unreliable."
"3. The population figures for years 2023 are single-race estimates of the July 1 resident population, from the Vintage 2022"
"postcensal series released by the Census Bureau on June 27, 2024. The 2023 series is based on the Modified Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of the blend"
"of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data"
"from the internal Census Edited File (CEF). The population figures for years 2022 are single-race estimates of the July 1"
"resident population, from the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023. The 2022 series is"
"based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The"
"Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic"
"Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The population figures for years 2021 are"
"single-race estimates of the July 1 resident population, based on the Blended Base produced by the US Census Bureau in lieu of"
"the April 1, 2020 decennial population count, from the Vintage 2021 postcensal series released by the Census Bureau on June 30,"
"2022. The population figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series based on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year"
"2019 are single-race estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010"
"Census, released by the Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the"
"July 1 resident population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on"
"June 20, 2019. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Population Data."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Age"
"Group."
"5. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024 Populations estimates for the former"
"counties are not available for 2022 and later years. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Connecticut-2022."
